Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-05 16:35:00,2022-12-05 16:36:52,1m - 51.999s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-05 16:35:00,2022-12-05 16:36:41,1m - 40.947s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:35:01,2022-12-05 16:35:01,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-05 16:35:01,2022-12-05 16:35:17,16.287s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-05 16:35:17,2022-12-05 16:35:17,0.041s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-05 16:35:17,2022-12-05 16:35:27,10.034s,PASSED
else,,,,2022-12-05 16:35:27,2022-12-05 16:36:41,1m - 14.156s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:36:41,2022-12-05 16:36:41,0.002s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-05 16:36:41,2022-12-05 16:36:52,10.664s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:36:41,2022-12-05 16:36:41,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:36:42,2022-12-05 16:36:52,10.316s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:36:52,2022-12-05 16:36:52,0.000s,PASSED
