Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-05 15:30:48,2022-12-05 15:33:42,2m - 54.048s,PASSED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-05 15:30:48,2022-12-05 15:31:26,38.395s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 15:30:48,2022-12-05 15:30:48,0.014s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-05 15:30:48,2022-12-05 15:31:06,17.430s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-05 15:31:06,2022-12-05 15:31:06,0.041s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-05 15:31:06,2022-12-05 15:31:16,10.176s,PASSED
else,,,,2022-12-05 15:31:16,2022-12-05 15:31:26,10.326s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 15:31:26,2022-12-05 15:31:26,0.001s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-05 15:31:27,2022-12-05 15:33:42,2m - 15.198s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 15:31:27,2022-12-05 15:31:27,0.004s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:31:27,2022-12-05 15:31:28,1.014s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:31:28,2022-12-05 15:31:30,1.527s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-05 15:31:30,2022-12-05 15:31:32,2.895s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:31:32,2022-12-05 15:31:41,8.584s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-05 15:31:41,2022-12-05 15:31:44,3.246s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-05 15:31:44,2022-12-05 15:31:47,2.687s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:31:47,2022-12-05 15:31:49,2.155s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-05 15:31:49,2022-12-05 15:31:52,2.999s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-05 15:31:52,2022-12-05 15:31:55,2.978s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-05 15:31:55,2022-12-05 15:31:58,3.024s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-05 15:31:58,2022-12-05 15:32:03,4.576s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-05 15:32:03,2022-12-05 15:32:06,3.200s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-05 15:32:06,2022-12-05 15:32:15,9.222s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-05 15:32:15,2022-12-05 15:32:20,5.162s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:32:20,2022-12-05 15:33:05,44.460s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), [""One_liner"":One_liner], STOP_ON_FAILURE)",,,,2022-12-05 15:33:05,2022-12-05 15:33:17,12.116s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 15:33:17,2022-12-05 15:33:42,24.830s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 15:33:42,2022-12-05 15:33:42,0.001s,PASSED
