Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-01 18:59:00,2022-12-01 19:01:43,2m - 42.709s,PASSED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-01 18:59:01,2022-12-01 18:59:37,35.901s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-01 18:59:01,2022-12-01 18:59:16,14.903s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-01 18:59:16,2022-12-01 18:59:16,0.041s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-01 18:59:16,2022-12-01 18:59:26,10.115s,PASSED
else,,,,2022-12-01 18:59:26,2022-12-01 18:59:37,10.385s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-01 18:59:37,2022-12-01 19:01:32,1m - 55.011s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:59:37,2022-12-01 18:59:38,0.845s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:59:38,2022-12-01 18:59:40,1.539s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-01 18:59:40,2022-12-01 18:59:43,2.951s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:59:43,2022-12-01 18:59:51,8.242s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-01 18:59:51,2022-12-01 18:59:53,2.146s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-01 18:59:53,2022-12-01 18:59:56,2.663s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:59:56,2022-12-01 18:59:58,2.202s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-01 18:59:58,2022-12-01 19:00:01,2.872s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-01 19:00:01,2022-12-01 19:00:04,2.847s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-01 19:00:04,2022-12-01 19:00:06,2.430s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-01 19:00:06,2022-12-01 19:00:09,2.845s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-01 19:00:09,2022-12-01 19:00:12,2.965s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-01 19:00:12,2022-12-01 19:00:20,7.701s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-01 19:00:20,2022-12-01 19:00:24,4.071s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-01 19:00:24,2022-12-01 19:01:12,48.653s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 19:01:12,2022-12-01 19:01:15,2.388s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 19:01:15,2022-12-01 19:01:32,17.189s,PASSED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-12-01 19:01:32,2022-12-01 19:01:43,11.338s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-12-01 19:01:32,2022-12-01 19:01:43,10.928s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-12-01 19:01:43,2022-12-01 19:01:43,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-12-01 19:01:43,2022-12-01 19:01:43,0.213s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-12-01 19:01:43,2022-12-01 19:01:43,0.000s,PASSED
