Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-01 16:51:17,2022-12-01 16:52:50,1m - 33.415s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-01 16:51:17,2022-12-01 16:51:53,35.867s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-01 16:51:18,2022-12-01 16:51:32,14.894s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-01 16:51:32,2022-12-01 16:51:32,0.039s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-01 16:51:32,2022-12-01 16:51:43,10.100s,PASSED
else,,,,2022-12-01 16:51:43,2022-12-01 16:51:53,10.377s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-01 16:51:53,2022-12-01 16:52:50,57.134s,FAILED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-01 16:51:53,2022-12-01 16:51:54,0.864s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 16:51:54,2022-12-01 16:51:56,1.540s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-01 16:51:56,2022-12-01 16:51:59,3.049s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 16:51:59,2022-12-01 16:52:07,8.448s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-01 16:52:07,2022-12-01 16:52:10,2.275s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-01 16:52:10,2022-12-01 16:52:12,2.782s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 16:52:12,2022-12-01 16:52:14,1.749s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-01 16:52:14,2022-12-01 16:52:17,2.873s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-01 16:52:17,2022-12-01 16:52:20,2.854s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-01 16:52:20,2022-12-01 16:52:22,2.402s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-01 16:52:22,2022-12-01 16:52:25,2.873s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-01 16:52:25,2022-12-01 16:52:28,3.287s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-01 16:52:28,2022-12-01 16:52:37,8.464s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-01 16:52:37,2022-12-01 16:52:50,13.307s,FAILED
