Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-07 20:14:06,2022-12-07 20:16:11,2m - 5.403s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-07 20:14:06,2022-12-07 20:15:49,1m - 42.509s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:14:06,2022-12-07 20:14:06,0.009s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-07 20:14:07,2022-12-07 20:14:22,15.723s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-07 20:14:22,2022-12-07 20:14:22,0.044s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-07 20:14:22,2022-12-07 20:15:49,1m - 26.329s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:15:49,2022-12-07 20:15:49,0.002s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-07 20:15:49,2022-12-07 20:16:11,22.498s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:15:49,2022-12-07 20:15:49,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:15:49,2022-12-07 20:16:11,21.952s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:16:11,2022-12-07 20:16:11,0.001s,PASSED
