Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 13:56:42,2022-11-30 13:57:25,43.269s,FAILED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 13:56:42,2022-11-30 13:57:14,31.731s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 13:56:43,2022-11-30 13:56:58,14.810s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:56:58,2022-11-30 13:57:03,5.171s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:57:03,2022-11-30 13:57:05,1.664s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-11-30 13:57:05,2022-11-30 13:57:14,9.618s,FAILED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 13:57:14,2022-11-30 13:57:25,11.134s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:57:14,2022-11-30 13:57:25,10.701s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-11-30 13:57:25,2022-11-30 13:57:25,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:57:25,2022-11-30 13:57:25,0.207s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-11-30 13:57:25,2022-11-30 13:57:25,0.000s,PASSED
