Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-24 19:20:06,2022-11-24 19:20:53,46.728s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-24 19:20:07,2022-11-24 19:20:37,30.706s,ERROR
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-24 19:20:07,2022-11-24 19:20:22,14.913s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen1_Intro Screens""), null, STOP_ON_FAILURE)",,,,2022-11-24 19:20:22,2022-11-24 19:20:30,7.608s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen2_Welcome Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 19:20:30,2022-11-24 19:20:31,1.315s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen3_Phone Number (Enter number)""), [""CName"":C_Name, ""PNumber"":P_Number], STOP_ON_FAILURE)",,,,2022-11-24 19:20:31,2022-11-24 19:20:37,6.577s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-24 19:20:37,2022-11-24 19:20:39,1.309s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-24 19:20:37,2022-11-24 19:20:39,1.296s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-24 19:20:39,2022-11-24 19:20:53,14.349s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-24 19:20:39,2022-11-24 19:20:47,8.367s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen1_Intro Screens""), null, STOP_ON_FAILURE)",,,,2022-11-24 19:20:47,2022-11-24 19:20:53,5.971s,FAILED
