Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
App,,,,2022-12-06 15:10:22,2022-12-06 15:10:24,1.717s,FAILED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-12-06 15:10:22,2022-12-06 15:10:24,1.473s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-06 15:10:22,2022-12-06 15:10:22,0.008s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-12-06 15:10:23,2022-12-06 15:10:24,1.111s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-12-06 15:10:24,2022-12-06 15:10:24,0.004s,PASSED
