Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
conditional Suit,,,,2022-05-12 13:45:26,2022-05-12 13:45:50,24.853s,FAILED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-05-12 13:45:26,2022-05-12 13:45:48,22.362s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-05-12 13:45:27,2022-05-12 13:45:41,14.368s,PASSED
"if (waitForElementPresent(heart, 30))",,,,2022-05-12 13:45:41,2022-05-12 13:45:48,7.219s,PASSED
,,,,,,,
Test Cases/testing/Whats Your phone number,,,,2022-05-12 13:45:48,2022-05-12 13:45:50,2.233s,FAILED
"if (waitForElementPresent(DEETS, 30))",,,,2022-05-12 13:45:48,2022-05-12 13:45:50,2.008s,PASSED
