Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-02 17:09:29,2022-12-02 17:13:31,4m - 1.507s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-02 17:09:29,2022-12-02 17:11:16,1m - 46.357s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-02 17:09:30,2022-12-02 17:09:47,16.853s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-02 17:09:47,2022-12-02 17:09:47,0.041s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-02 17:09:47,2022-12-02 17:11:16,1m - 28.938s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-02 17:11:16,2022-12-02 17:13:22,2m - 5.841s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:11:16,2022-12-02 17:11:17,0.866s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:11:17,2022-12-02 17:11:19,1.532s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-02 17:11:19,2022-12-02 17:11:22,2.952s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:11:22,2022-12-02 17:11:31,8.952s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-02 17:11:31,2022-12-02 17:11:33,2.210s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-02 17:11:33,2022-12-02 17:11:36,2.944s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:11:36,2022-12-02 17:11:38,2.275s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-02 17:11:38,2022-12-02 17:11:41,2.996s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-02 17:11:41,2022-12-02 17:11:44,3.199s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-02 17:11:44,2022-12-02 17:11:47,2.543s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-02 17:11:47,2022-12-02 17:11:50,2.986s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-02 17:11:50,2022-12-02 17:11:53,3.329s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-02 17:11:53,2022-12-02 17:12:02,8.540s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-02 17:12:02,2022-12-02 17:12:06,4.860s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:12:06,2022-12-02 17:12:53,46.907s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:12:53,2022-12-02 17:12:56,2.341s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:12:56,2022-12-02 17:13:22,25.969s,PASSED
,,,,,,,
Test Cases/Smoke/Web Portal/Login,,,,2022-12-02 17:13:22,2022-12-02 17:13:30,8.041s,FAILED
"openBrowser(""https://spotlove-production.web.app/spotlove/memberlist"", STOP_ON_FAILURE)",,,,2022-12-02 17:13:22,2022-12-02 17:13:30,7.515s,FAILED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-12-02 17:13:30,2022-12-02 17:13:31,0.838s,FAILED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-12-02 17:13:30,2022-12-02 17:13:31,0.623s,FAILED
