Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-28 15:07:15,2022-11-28 15:09:06,1m - 51.290s,FAILED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-28 15:07:15,2022-11-28 15:09:06,1m - 50.881s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-28 15:07:16,2022-11-28 15:07:29,13.809s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:07:29,2022-11-28 15:07:33,3.444s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:07:33,2022-11-28 15:07:34,1.657s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-11-28 15:07:34,2022-11-28 15:07:44,9.051s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:07:44,2022-11-28 15:07:51,7.426s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-11-28 15:07:51,2022-11-28 15:07:53,2.033s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-11-28 15:07:53,2022-11-28 15:07:55,2.430s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:07:55,2022-11-28 15:07:57,1.875s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-11-28 15:07:57,2022-11-28 15:08:00,2.730s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-11-28 15:08:00,2022-11-28 15:08:03,2.821s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-11-28 15:08:03,2022-11-28 15:08:05,2.231s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-11-28 15:08:05,2022-11-28 15:08:08,3.008s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-11-28 15:08:08,2022-11-28 15:08:11,2.887s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-11-28 15:08:11,2022-11-28 15:08:23,12.003s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-11-28 15:08:23,2022-11-28 15:08:27,3.786s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:08:27,2022-11-28 15:09:00,33.121s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), null, STOP_ON_FAILURE)",,,,2022-11-28 15:09:00,2022-11-28 15:09:06,6.074s,FAILED
