Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 16:04:26,2022-11-30 16:06:41,2m - 15.806s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-30 16:04:26,2022-11-30 16:06:13,1m - 47.547s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 16:04:26,2022-11-30 16:04:43,16.308s,PASSED
check_image = false,,,,2022-11-30 16:04:43,2022-11-30 16:04:43,0.002s,PASSED
"check_image = waitForElementPresent(findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image""), 10, OPTIONAL)",,,,2022-11-30 16:04:43,2022-11-30 16:04:46,3.462s,PASSED
if (check_image == true),,,,2022-11-30 16:04:46,2022-11-30 16:06:13,1m - 27.385s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 16:06:14,2022-11-30 16:06:30,16.744s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:06:14,2022-11-30 16:06:16,1.768s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:06:16,2022-11-30 16:06:16,0.489s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-11-30 16:06:16,2022-11-30 16:06:19,2.671s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:06:19,2022-11-30 16:06:26,7.573s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-11-30 16:06:26,2022-11-30 16:06:28,1.910s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-11-30 16:06:28,2022-11-30 16:06:30,2.005s,ERROR
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 16:06:30,2022-11-30 16:06:41,11.078s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:06:31,2022-11-30 16:06:41,10.642s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-11-30 16:06:41,2022-11-30 16:06:41,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:06:41,2022-11-30 16:06:41,0.218s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-11-30 16:06:41,2022-11-30 16:06:41,0.001s,PASSED
