Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-26 23:32:40,2022-11-26 23:33:50,1m - 9.692s,ERROR
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-26 23:32:40,2022-11-26 23:33:50,1m - 9.289s,ERROR
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-26 23:32:41,2022-11-26 23:32:55,14.309s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-26 23:32:55,2022-11-26 23:32:59,3.632s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-26 23:32:59,2022-11-26 23:33:01,1.776s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-11-26 23:33:01,2022-11-26 23:33:03,2.023s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-11-26 23:33:03,2022-11-26 23:33:15,11.913s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-11-26 23:33:15,2022-11-26 23:33:19,4.194s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-11-26 23:33:19,2022-11-26 23:33:50,30.916s,ERROR
