Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 13:45:30,2022-11-30 13:45:43,13.418s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-30 13:45:30,2022-11-30 13:45:42,11.343s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 13:45:31,2022-11-30 13:45:42,10.888s,FAILED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 13:45:42,2022-11-30 13:45:42,0.726s,FAILED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:45:42,2022-11-30 13:45:42,0.315s,FAILED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 13:45:42,2022-11-30 13:45:43,0.845s,FAILED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:45:43,2022-11-30 13:45:43,0.637s,FAILED
