Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-05 16:52:47,2022-12-05 16:54:39,1m - 52.576s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-05 16:52:47,2022-12-05 16:54:29,1m - 41.568s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:52:47,2022-12-05 16:52:47,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-05 16:52:47,2022-12-05 16:53:03,15.505s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-05 16:53:03,2022-12-05 16:53:03,0.043s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-05 16:53:03,2022-12-05 16:54:28,1m - 25.499s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:54:28,2022-12-05 16:54:29,0.002s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-05 16:54:29,2022-12-05 16:54:39,10.631s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:54:29,2022-12-05 16:54:29,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:54:29,2022-12-05 16:54:39,10.323s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:54:39,2022-12-05 16:54:39,0.001s,PASSED
