Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-26 22:55:09,2022-11-26 22:57:02,1m - 52.947s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-26 22:55:09,2022-11-26 22:57:01,1m - 51.378s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-26 22:55:10,2022-11-26 22:55:26,16.400s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen1_Intro Screens""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:55:26,2022-11-26 22:55:33,6.632s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen2_Welcome Screen""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:55:33,2022-11-26 22:55:34,1.116s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen3_Phone Number (Enter number)""), [""CName"":CName, ""PNumber"":PNumber], STOP_ON_FAILURE)",,,,2022-11-26 22:55:34,2022-11-26 22:56:27,53.026s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen4_OTP""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:56:27,2022-11-26 22:57:01,33.892s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-26 22:57:01,2022-11-26 22:57:01,0.521s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:57:01,2022-11-26 22:57:01,0.228s,ERROR
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-26 22:57:02,2022-11-26 22:57:02,0.227s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:57:02,2022-11-26 22:57:02,0.211s,ERROR
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-26 22:57:02,2022-11-26 22:57:02,0.221s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-26 22:57:02,2022-11-26 22:57:02,0.206s,ERROR
