Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-05 16:10:40,2022-12-05 16:14:33,3m - 53.140s,PASSED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-05 16:10:40,2022-12-05 16:12:22,1m - 42.093s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:10:40,2022-12-05 16:10:40,0.008s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-05 16:10:40,2022-12-05 16:10:56,15.539s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-05 16:10:56,2022-12-05 16:10:56,0.038s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-05 16:10:56,2022-12-05 16:12:22,1m - 26.103s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:12:22,2022-12-05 16:12:22,0.002s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-05 16:12:22,2022-12-05 16:14:33,2m - 10.670s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-05 16:12:22,2022-12-05 16:12:22,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:12:22,2022-12-05 16:12:23,0.855s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:12:23,2022-12-05 16:12:25,1.510s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-05 16:12:25,2022-12-05 16:12:28,2.987s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:12:28,2022-12-05 16:12:36,8.433s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-05 16:12:36,2022-12-05 16:12:39,2.925s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-05 16:12:39,2022-12-05 16:12:42,2.665s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:12:42,2022-12-05 16:12:44,2.070s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-05 16:12:44,2022-12-05 16:12:47,2.716s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-05 16:12:47,2022-12-05 16:12:50,3.022s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-05 16:12:50,2022-12-05 16:12:53,3.144s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-05 16:12:53,2022-12-05 16:12:56,3.655s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-05 16:12:56,2022-12-05 16:13:00,3.364s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-05 16:13:00,2022-12-05 16:13:10,10.157s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-05 16:13:10,2022-12-05 16:13:15,4.948s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:13:15,2022-12-05 16:14:04,48.663s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), [""One_liner"":One_liner], STOP_ON_FAILURE)",,,,2022-12-05 16:14:04,2022-12-05 16:14:09,5.140s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-05 16:14:09,2022-12-05 16:14:33,24.098s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-05 16:14:33,2022-12-05 16:14:33,0.001s,PASSED
