Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-07 20:06:22,2022-12-07 20:09:03,2m - 41.583s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-07 20:06:22,2022-12-07 20:07:01,38.407s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:06:22,2022-12-07 20:06:22,0.009s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-07 20:06:23,2022-12-07 20:06:40,17.416s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-07 20:06:40,2022-12-07 20:06:40,0.057s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-07 20:06:40,2022-12-07 20:06:50,10.156s,PASSED
else,,,,2022-12-07 20:06:50,2022-12-07 20:07:01,10.346s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:07:01,2022-12-07 20:07:01,0.001s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-07 20:07:01,2022-12-07 20:09:03,2m - 2.778s,ERROR
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:07:01,2022-12-07 20:07:01,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:07:01,2022-12-07 20:07:02,0.833s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:07:02,2022-12-07 20:07:04,1.605s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-07 20:07:04,2022-12-07 20:07:07,3.560s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:07:07,2022-12-07 20:07:16,8.565s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-07 20:07:16,2022-12-07 20:07:19,2.888s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-07 20:07:19,2022-12-07 20:07:21,2.723s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:07:21,2022-12-07 20:07:24,2.253s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-07 20:07:24,2022-12-07 20:07:26,2.755s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-07 20:07:26,2022-12-07 20:07:29,2.931s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-07 20:07:29,2022-12-07 20:07:32,3.064s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-07 20:07:32,2022-12-07 20:07:36,3.510s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-07 20:07:36,2022-12-07 20:07:39,3.288s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-07 20:07:39,2022-12-07 20:07:48,8.758s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-07 20:07:48,2022-12-07 20:07:53,4.735s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:07:53,2022-12-07 20:08:33,40.159s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), [""One_liner"":One_liner], STOP_ON_FAILURE)",,,,2022-12-07 20:08:33,2022-12-07 20:09:03,30.708s,ERROR
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:09:03,2022-12-07 20:09:03,0.001s,PASSED
