Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-06-20 16:28:46,2022-06-20 16:31:21,2m - 34.586s,PASSED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-06-20 16:28:47,2022-06-20 16:29:07,20.370s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-06-20 16:28:47,2022-06-20 16:29:01,13.626s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-20 16:29:01,2022-06-20 16:29:07,6.010s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-06-20 16:29:07,2022-06-20 16:29:11,4.192s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-20 16:29:08,2022-06-20 16:29:11,3.598s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-06-20 16:29:11,2022-06-20 16:29:17,5.597s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-20 16:29:12,2022-06-20 16:29:17,5.178s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-06-20 16:29:17,2022-06-20 16:29:19,2.279s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-20 16:29:17,2022-06-20 16:29:19,1.987s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-06-20 16:29:19,2022-06-20 16:29:35,15.810s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-20 16:29:20,2022-06-20 16:29:35,15.168s,PASSED
,,,,,,,
Test Cases/testing/OTP,,,,2022-06-20 16:29:35,2022-06-20 16:31:01,1m - 26.102s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-20 16:29:35,2022-06-20 16:31:01,1m - 25.749s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-06-20 16:31:01,2022-06-20 16:31:21,19.897s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-20 16:31:02,2022-06-20 16:31:21,19.125s,PASSED
