Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-01 18:14:49,2022-12-01 18:17:11,2m - 21.966s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-01 18:14:49,2022-12-01 18:15:26,36.107s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-01 18:14:50,2022-12-01 18:15:05,15.136s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-01 18:15:05,2022-12-01 18:15:05,0.041s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-01 18:15:05,2022-12-01 18:15:15,10.202s,PASSED
else,,,,2022-12-01 18:15:15,2022-12-01 18:15:26,10.281s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-01 18:15:26,2022-12-01 18:17:11,1m - 45.443s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:15:26,2022-12-01 18:15:27,0.833s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:15:27,2022-12-01 18:15:28,1.615s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-01 18:15:28,2022-12-01 18:15:32,3.054s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:15:32,2022-12-01 18:15:40,8.980s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-01 18:15:40,2022-12-01 18:15:43,2.641s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-01 18:15:43,2022-12-01 18:15:46,2.747s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:15:46,2022-12-01 18:15:48,1.952s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-01 18:15:48,2022-12-01 18:15:51,3.173s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-01 18:15:51,2022-12-01 18:15:54,2.958s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-01 18:15:54,2022-12-01 18:15:56,2.478s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-01 18:15:56,2022-12-01 18:15:59,2.921s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-01 18:15:59,2022-12-01 18:16:03,3.896s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-01 18:16:03,2022-12-01 18:16:11,8.169s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-01 18:16:11,2022-12-01 18:16:16,4.306s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:16:16,2022-12-01 18:17:00,43.798s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:17:00,2022-12-01 18:17:02,2.721s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-01 18:17:02,2022-12-01 18:17:11,8.826s,ERROR
