Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-06-16 15:50:55,2022-06-16 15:51:28,32.814s,PASSED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-06-16 15:50:55,2022-06-16 15:51:19,23.179s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-06-16 15:50:56,2022-06-16 15:51:10,14.107s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:51:10,2022-06-16 15:51:19,8.371s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-06-16 15:51:19,2022-06-16 15:51:21,2.147s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:51:19,2022-06-16 15:51:21,1.663s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-06-16 15:51:21,2022-06-16 15:51:23,2.215s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:51:21,2022-06-16 15:51:23,1.816s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-06-16 15:51:23,2022-06-16 15:51:25,1.727s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-16 15:51:23,2022-06-16 15:51:25,1.448s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-06-16 15:51:25,2022-06-16 15:51:28,3.268s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-16 15:51:25,2022-06-16 15:51:28,2.891s,PASSED
