Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-23 15:16:32,2022-11-23 15:18:13,1m - 41.089s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-23 15:16:32,2022-11-23 15:18:07,1m - 34.079s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-23 15:16:33,2022-11-23 15:16:47,14.023s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen1_Intro Screens""), null, STOP_ON_FAILURE)",,,,2022-11-23 15:16:47,2022-11-23 15:17:08,20.968s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen2_Welcome Screen""), null, STOP_ON_FAILURE)",,,,2022-11-23 15:17:08,2022-11-23 15:17:13,5.645s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen3_Phone Number (Enter number)""), null, STOP_ON_FAILURE)",,,,2022-11-23 15:17:13,2022-11-23 15:17:31,17.390s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen4_OTP""), null, STOP_ON_FAILURE)",,,,2022-11-23 15:17:31,2022-11-23 15:18:07,35.757s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-23 15:18:07,2022-11-23 15:18:13,6.741s,FAILED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-23 15:18:07,2022-11-23 15:18:13,6.580s,FAILED
