Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-06-16 15:49:24,2022-06-16 15:49:58,33.464s,PASSED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-06-16 15:49:25,2022-06-16 15:49:48,23.349s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-06-16 15:49:25,2022-06-16 15:49:39,14.132s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:49:39,2022-06-16 15:49:48,8.542s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-06-16 15:49:48,2022-06-16 15:49:50,2.161s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:49:48,2022-06-16 15:49:50,1.673s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-06-16 15:49:50,2022-06-16 15:49:52,2.127s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-16 15:49:51,2022-06-16 15:49:52,1.716s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-06-16 15:49:52,2022-06-16 15:49:54,1.750s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-16 15:49:53,2022-06-16 15:49:54,1.421s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-06-16 15:49:54,2022-06-16 15:49:58,3.802s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-16 15:49:54,2022-06-16 15:49:58,3.429s,PASSED
