Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-24 14:11:17,2022-11-24 14:13:04,1m - 46.511s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-24 14:11:18,2022-11-24 14:12:33,1m - 14.908s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-24 14:11:18,2022-11-24 14:11:33,15.230s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen1_Intro Screens""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:11:33,2022-11-24 14:11:41,8.254s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen2_Welcome Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:11:41,2022-11-24 14:11:43,1.347s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen3_Phone Number (Enter number)""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:11:43,2022-11-24 14:12:00,17.299s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Sign IN UP/Screen4_OTP""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:00,2022-11-24 14:12:33,32.489s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-24 14:12:33,2022-11-24 14:13:04,31.329s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:33,2022-11-24 14:12:33,0.520s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:33,2022-11-24 14:12:35,1.324s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:35,2022-11-24 14:12:37,2.709s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:37,2022-11-24 14:12:44,7.112s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:44,2022-11-24 14:12:46,1.666s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:46,2022-11-24 14:12:48,1.565s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:48,2022-11-24 14:12:49,1.755s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:49,2022-11-24 14:12:51,1.701s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:51,2022-11-24 14:12:53,1.731s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:53,2022-11-24 14:12:55,1.766s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:55,2022-11-24 14:12:56,1.789s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:56,2022-11-24 14:12:58,1.882s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:12:58,2022-11-24 14:13:00,2.077s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:13:00,2022-11-24 14:13:04,3.350s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-11-24 14:13:04,2022-11-24 14:13:04,0.230s,ERROR
