Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 16:09:56,2022-11-30 16:10:32,35.143s,FAILED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 16:09:57,2022-11-30 16:10:20,23.242s,FAILED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 16:09:58,2022-11-30 16:10:16,17.595s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:10:16,2022-11-30 16:10:20,4.588s,FAILED
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 16:10:20,2022-11-30 16:10:32,11.105s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:10:21,2022-11-30 16:10:31,10.612s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-11-30 16:10:31,2022-11-30 16:10:31,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-11-30 16:10:31,2022-11-30 16:10:32,0.237s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-11-30 16:10:32,2022-11-30 16:10:32,0.001s,PASSED
