Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 12:10:29,2022-11-30 12:12:15,1m - 45.424s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-30 12:10:30,2022-11-30 12:12:03,1m - 33.147s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 12:10:30,2022-11-30 12:10:44,14.143s,PASSED
check_image = false,,,,2022-11-30 12:10:44,2022-11-30 12:10:44,0.001s,PASSED
"check_image = waitForElementPresent(findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image""), 10, OPTIONAL)",,,,2022-11-30 12:10:44,2022-11-30 12:10:49,4.793s,PASSED
if (check_image == true),,,,2022-11-30 12:10:49,2022-11-30 12:12:03,1m - 13.777s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 12:12:03,2022-11-30 12:12:04,0.785s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 12:12:04,2022-11-30 12:12:04,0.289s,ERROR
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 12:12:04,2022-11-30 12:12:15,11.054s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 12:12:04,2022-11-30 12:12:15,10.620s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-11-30 12:12:15,2022-11-30 12:12:15,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-11-30 12:12:15,2022-11-30 12:12:15,0.254s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-11-30 12:12:15,2022-11-30 12:12:15,0.001s,PASSED
