Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-06-17 15:24:56,2022-06-17 15:27:42,2m - 45.929s,FAILED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-06-17 15:24:57,2022-06-17 15:25:20,23.136s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-06-17 15:24:57,2022-06-17 15:25:12,14.253s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-17 15:25:12,2022-06-17 15:25:20,8.218s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-06-17 15:25:20,2022-06-17 15:25:22,2.176s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-17 15:25:20,2022-06-17 15:25:22,1.653s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-06-17 15:25:22,2022-06-17 15:25:24,2.162s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-17 15:25:22,2022-06-17 15:25:24,1.739s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-06-17 15:25:24,2022-06-17 15:25:26,1.641s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-17 15:25:24,2022-06-17 15:25:26,1.354s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-06-17 15:27:09,2022-06-17 15:27:42,33.749s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-06-17 15:27:09,2022-06-17 15:27:42,33.453s,PASSED
