Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-12-07 20:09:57,2022-12-07 20:12:36,2m - 38.893s,FAILED
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-12-07 20:09:58,2022-12-07 20:10:34,35.868s,PASSED
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:09:58,2022-12-07 20:09:58,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-12-07 20:09:58,2022-12-07 20:10:13,14.839s,PASSED
"check_image = findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image"")",,,,2022-12-07 20:10:13,2022-12-07 20:10:13,0.056s,PASSED
"if (waitForElementPresent(check_image, 10))",,,,2022-12-07 20:10:13,2022-12-07 20:10:23,10.164s,PASSED
else,,,,2022-12-07 20:10:23,2022-12-07 20:10:34,10.369s,PASSED
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:10:34,2022-12-07 20:10:34,0.002s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-12-07 20:10:34,2022-12-07 20:12:36,2m - 2.594s,FAILED
Start listener action : sampleBeforeTestCase,,,,2022-12-07 20:10:34,2022-12-07 20:10:34,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:10:34,2022-12-07 20:10:35,0.874s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:10:35,2022-12-07 20:10:37,1.566s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-12-07 20:10:37,2022-12-07 20:10:40,2.957s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue button on birth screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:10:40,2022-12-07 20:10:48,8.428s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap Continue on Gender Screen""), [""Gender"":Gender], STOP_ON_FAILURE)",,,,2022-12-07 20:10:48,2022-12-07 20:10:51,2.732s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue on Into Screen""), [""Into"":Into], STOP_ON_FAILURE)",,,,2022-12-07 20:10:51,2022-12-07 20:10:53,2.675s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue btn n Height screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:10:53,2022-12-07 20:10:56,2.233s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Ethnicity Screen""), [""Ethnicity"":Ethnicity], STOP_ON_FAILURE)",,,,2022-12-07 20:10:56,2022-12-07 20:10:58,2.820s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Religion Screen""), [""Religion"":Religion], STOP_ON_FAILURE)",,,,2022-12-07 20:10:58,2022-12-07 20:11:02,3.110s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Relationship Screen""), [""Relationship"":Relationship], STOP_ON_FAILURE)",,,,2022-12-07 20:11:02,2022-12-07 20:11:05,3.162s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Family Plan""), [""Children"":Children, ""Plan"":Plan], STOP_ON_FAILURE)",,,,2022-12-07 20:11:05,2022-12-07 20:11:09,4.078s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on Education Screen""), [""Education"":Education], STOP_ON_FAILURE)",,,,2022-12-07 20:11:09,2022-12-07 20:11:12,2.994s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Vices Screen""), [""Smoking"":Smoking, ""Marijuana"":Marijuana, ""Alcohol"":Alcohol], STOP_ON_FAILURE)",,,,2022-12-07 20:11:12,2022-12-07 20:11:21,9.085s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to continue on Politics Screen""), [""Political"":Political], STOP_ON_FAILURE)",,,,2022-12-07 20:11:21,2022-12-07 20:11:26,4.949s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Upload Profile Picture And tap Continue""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:11:26,2022-12-07 20:12:12,46.141s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Continue on One-liner Screen""), [""One_liner"":One_liner], STOP_ON_FAILURE)",,,,2022-12-07 20:12:12,2022-12-07 20:12:17,5.163s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap to Enable Location on location screen""), null, STOP_ON_FAILURE)",,,,2022-12-07 20:12:17,2022-12-07 20:12:36,19.158s,FAILED
Start listener action : sampleAfterTestCase,,,,2022-12-07 20:12:36,2022-12-07 20:12:36,0.001s,PASSED
