Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smoke,,,,2022-11-30 13:50:34,2022-11-30 13:52:28,1m - 54.827s,ERROR
,,,,,,,
Test Cases/Smoke/TC_001,,,,2022-11-30 13:50:34,2022-11-30 13:52:14,1m - 40.613s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-11-30 13:50:34,2022-11-30 13:50:50,15.990s,PASSED
check_image = false,,,,2022-11-30 13:50:50,2022-11-30 13:50:50,0.000s,PASSED
"check_image = waitForElementPresent(findTestObject(""Object Repository/Smoke/Verify Login Sign Up/Intro screen image""), 10, OPTIONAL)",,,,2022-11-30 13:50:50,2022-11-30 13:50:55,5.127s,PASSED
if (check_image == true),,,,2022-11-30 13:50:55,2022-11-30 13:52:14,1m - 19.116s,PASSED
,,,,,,,
Test Cases/Smoke/TC_002 Onboard,,,,2022-11-30 13:52:15,2022-11-30 13:52:17,2.763s,ERROR
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap on I agree button""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:52:15,2022-11-30 13:52:16,0.742s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Tap continue btn on source screen""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:52:16,2022-11-30 13:52:17,1.488s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUp For Onboard/Enter First Name and continue""), [""FName"":FName], STOP_ON_FAILURE)",,,,2022-11-30 13:52:17,2022-11-30 13:52:17,0.233s,ERROR
,,,,,,,
Test Cases/Smoke/TC_003 Home,,,,2022-11-30 13:52:17,2022-11-30 13:52:28,11.046s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Home Flow""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:52:17,2022-11-30 13:52:28,10.589s,PASSED
"markPassed(""Passed! Home Flow is verified Successfully.....!"")",,,,2022-11-30 13:52:28,2022-11-30 13:52:28,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Smoke/LookUps For Home/Explore Tab Verification""), null, STOP_ON_FAILURE)",,,,2022-11-30 13:52:28,2022-11-30 13:52:28,0.273s,PASSED
"markPassed(""Passed! Explore Tab is verified Successfully.....!"")",,,,2022-11-30 13:52:28,2022-11-30 13:52:28,0.001s,PASSED
